drug_name,ind_name,rating
Temozolomide,Neuroblastoma,1
Ifosfamide,Neuroblastoma,1
Clindamycin,Malaria,1
Vardenafil,Cystic Fibrosis,1
Erlotinib,Psoriasis,1
Bevacizumab,Non-Small Cell Lung Carcinoma,1
Cisplatin,Non-Small Cell Lung Carcinoma,1
Triptorelin,Infertility,1
Sorafenib,Liver cell carcinoma non-resectable,1
Sorafenib,Hepatoma recurrent,1
Sorafenib,Neoplasms by Histologic Type,1
Sorafenib,Carcinoma,1
Sorafenib,Liver neoplasms,1
Sorafenib,Adenocarcinoma,1
Sorafenib,"Neoplasms, Glandular and Epithelial",1
Cetuximab,Colorectal cancer metastatic,1
Irinotecan,Colorectal cancer metastatic,1
Carboplatin,Epithelial ovarian cancer,1
Paclitaxel,Epithelial ovarian cancer,1
Azacitidine,leukemia,1
Danazol,Dyskeratosis Congenita,1
Indomethacin,Gout acute,1
Apremilast,Gout acute,1
Cetuximab,Malignant neoplasm of lung,1
Carboplatin,Malignant neoplasm of lung,1
Ramipril,Low density lipoprotein increased,1
Simvastatin,Low density lipoprotein increased,1
Salicylic acid,Low density lipoprotein increased,1
Acetylsalicylic acid,Low density lipoprotein increased,1
Simvastatin,Hypertensive disease,1
Salicylic acid,Hypertensive disease,1
Acetylsalicylic acid,Hypertensive disease,1
Magnesium Sulfate,Neuropathy,1
Magnesium Sulfate,Pain,1
Aminosalicylic Acid,Ulcerative Colitis,1
Prednisone,"Myasthenia Gravis, Ocular",1
Bevacizumab,Non-small cell lung cancer recurrent,1
Erlotinib,Non-small cell lung cancer recurrent,1
Carboplatin,Non-small cell lung cancer recurrent,1
Paclitaxel,Non-small cell lung cancer recurrent,1
Bevacizumab,Non-small cell lung cancer metastatic,1
Erlotinib,Non-small cell lung cancer metastatic,1
Carboplatin,Non-small cell lung cancer metastatic,1
Paclitaxel,Non-small cell lung cancer metastatic,1
Carboplatin,ovarian neoplasm,1
Vorinostat,ovarian neoplasm,1
Hydroxyurea,"Fibromatosis, Aggressive",1
Hydroxyurea,Fibromatosis,1
Cisplatin,Small cell carcinoma of lung,1
Carboplatin,Small cell carcinoma of lung,1
Irinotecan,Malignant tumor of colon,1
Asparaginase,leukemia,1
Pegaspargase,leukemia,1
Cyclophosphamide,leukemia,1
Vincristine,leukemia,1
Methotrexate,leukemia,1
Imatinib,leukemia,1
Prednisolone,leukemia,1
Methylprednisolone,leukemia,1
Doxorubicin,leukemia,1
Dexamethasone,leukemia,1
Metoprolol,Obesity,1
Pregabalin,Chronic pain,1
Artesunate,Plasmodium falciparum infection,1
Darbepoetin alfa,Cancer anemia,1
Darbepoetin alfa,Carcinoma,1
Erlotinib,Squamous cell carcinoma,1
Sirolimus,Squamous cell carcinoma,1
Everolimus,Squamous cell carcinoma,1
Sitagliptin,Renal Insufficiency,1
Bevacizumab,Malignant tumor of colon,1
Hydroxychloroquine,Malignant tumor of colon,1
Warfarin,Hamman-Rich syndrome,1
Riluzole,"unspecified adult solid tumor, protocol specific",1
Bevacizumab,Hemangioblastoma,1
Bevacizumab,Von Hippel-Lindau Syndrome,1
Dopamine,Malignant Carcinoid Syndrome,1
Somatostatin,Malignant Carcinoid Syndrome,1
Cytarabine,leukemia,1
Idarubicin,leukemia,1
Cyclophosphamide,Lupus Nephritis,1
Mycophenolate mofetil,Lupus Nephritis,1
Mycophenolic acid,Lupus Nephritis,1
Irinotecan,Malignant tumor of colon,1
Gemcitabine,Ovarian Diseases,1
Carboplatin,Ovarian Diseases,1
Doxorubicin,Ovarian Diseases,1
Gemcitabine,ovarian neoplasm,1
Carboplatin,ovarian neoplasm,1
Doxorubicin,ovarian neoplasm,1
Gemcitabine,Carcinoma,1
Carboplatin,Carcinoma,1
Doxorubicin,Carcinoma,1
Valproic Acid,High Grade Sarcoma,1
Sirolimus,Hormone refractory prostate cancer,1
Bicalutamide,Hormone refractory prostate cancer,1
Everolimus,Hormone refractory prostate cancer,1
Cisplatin,Cervical carcinoma stage IB,1
Cisplatin,Cervix carcinoma stage III,1
Atomoxetine,Methamphetamine dependence,1
Methamphetamine,Methamphetamine dependence,1
Atomoxetine,Methamphetamine abuse,1
Methamphetamine,Methamphetamine abuse,1
Hydrocortisone,"Pneumonia, Viral",1
Choline,leukemia,1
Dexamethasone,leukemia,1
Sirolimus,Polycystic Kidney Diseases,1
Everolimus,Polycystic Kidney Diseases,1
Carboplatin,Breast cancer recurrent,1
Paclitaxel,Breast cancer recurrent,1
Thalidomide,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",1
Lenalidomide,"Lymphoma, Non-Hodgkin",1
Thalidomide,"Lymphoma, Non-Hodgkin",1
Rosuvastatin,Malignant tumor of colon,1
Rosuvastatin,Precancerous Conditions,1
Dopamine,Acromegaly,1
Somatostatin,Acromegaly,1
Topotecan,Recurrent Primary Peritoneal Carcinoma,1
Irinotecan,Malignant glioma of brain,1
Pegfilgrastim,Lymphoma,1
Cyclophosphamide,Non-Small Cell Lung Carcinoma,1
Oxycodone,Constipation,1
Naloxone,Constipation,1
Oxycodone,Pain,1
Dexmedetomidine,Traumatic Brain Injury,1
Fentanyl,Traumatic Brain Injury,1
Propofol,Traumatic Brain Injury,1
Acetaminophen,Cardiac Arrhythmia,1
Phenylephrine,Cardiac Arrhythmia,1
Oxymetazoline,Cardiac Arrhythmia,1
Dimetindene,Cardiac Arrhythmia,1
Acetylcysteine,Bulimia Nervosa,1
Warfarin,Pulmonary Hypertension,1
Norepinephrine,Psychosexual Disorders,1
Flibanserin,Psychosexual Disorders,1
Norepinephrine,Depressive disorder,1
Flibanserin,Depressive disorder,1
Prednisolone,Clinically isolated syndrome,1
Methylprednisolone,Clinically isolated syndrome,1
Lenalidomide,Malignant tumor of colon,1
Thalidomide,Malignant tumor of colon,1
Mesalazine,Diverticulitis,1
Rituximab,Metastatic melanoma,1
Prednisolone,Chronic graft-versus-host disease,1
Methylprednisolone,Chronic graft-versus-host disease,1
Panobinostat,Chronic graft-versus-host disease,1
Propranolol,Recurrent respiratory papillomatosis,1
Simvastatin,Pneumonia,1
Cefixime,Uterine Cervicitis,1
Clofarabine,"Leukemia, Myelocytic, Acute",1
Tretinoin,"Leukemia, Myelocytic, Acute",1
Azacitidine,"Leukemia, Myelocytic, Acute",1
Paclitaxel,Pain,1
Paclitaxel,"unspecified adult solid tumor, protocol specific",1
Dexmedetomidine,Respiratory Failure,1
Rituximab,Chronic lymphocytic leukaemia stage 4,1
Cyclophosphamide,Chronic lymphocytic leukaemia stage 4,1
Rituximab,B-cell small lymphocytic lymphoma stage IV,1
Cyclophosphamide,B-cell small lymphocytic lymphoma stage IV,1
Rituximab,Prolymphocytic Leukemia,1
Cyclophosphamide,Prolymphocytic Leukemia,1
Rituximab,B-cell small lymphocytic lymphoma recurrent,1
Cyclophosphamide,B-cell small lymphocytic lymphoma recurrent,1
Rituximab,Chronic lymphocytic leukaemia refractory,1
Cyclophosphamide,Chronic lymphocytic leukaemia refractory,1
Rituximab,Chronic lymphocytic leukaemia stage 1,1
Cyclophosphamide,Chronic lymphocytic leukaemia stage 1,1
Rituximab,B-cell small lymphocytic lymphoma stage I,1
Cyclophosphamide,B-cell small lymphocytic lymphoma stage I,1
Rituximab,Chronic lymphocytic leukaemia stage 2,1
Cyclophosphamide,Chronic lymphocytic leukaemia stage 2,1
Rituximab,B-cell small lymphocytic lymphoma stage II,1
Cyclophosphamide,B-cell small lymphocytic lymphoma stage II,1
Rituximab,Chronic lymphocytic leukaemia stage 3,1
Cyclophosphamide,Chronic lymphocytic leukaemia stage 3,1
Rituximab,B-cell small lymphocytic lymphoma stage III,1
Cyclophosphamide,B-cell small lymphocytic lymphoma stage III,1
Fenofibrate,Coronary Arteriosclerosis,1
Atorvastatin,Coronary Arteriosclerosis,1
Rifampicin,"Diabetes Mellitus, Non-Insulin-Dependent",1
Sildenafil,Persistent Fetal Circulation Syndrome,1
Sildenafil,Hypoxic respiratory failure,1
Ibuprofen,Patent ductus arteriosus,1
Simvastatin,Cystic Fibrosis,1
Voriconazole,Candidiasis,1
Venlafaxine,Depressive disorder,1
Cisplatin,Carcinomatosis of peritoneal cavity,1
Cisplatin,Malignant neoplasm of gastrointestinal tract,1
Cisplatin,Mesothelioma malignant advanced,1
Pemetrexed,Mesothelioma malignant advanced,1
Cisplatin,"Epithelioid mesothelioma, malignant",1
Pemetrexed,"Epithelioid mesothelioma, malignant",1
Cisplatin,Mesothelioma malignant recurrent,1
Pemetrexed,Mesothelioma malignant recurrent,1
Cisplatin,Sarcomatoid Mesothelioma,1
Pemetrexed,Sarcomatoid Mesothelioma,1
Ziprasidone,Bipolar Disorder,1
Lovastatin,Smith-Lemli-Opitz Syndrome,1
Lovastatin,"Chondrodysplasia punctata, X-linked dominant type",1
Omeprazole,Infection caused by Helicobacter pylori,1
Gemcitabine,Colorectal cancer metastatic,1
Pemetrexed,Colorectal cancer metastatic,1
Erythromycin,Gastroparesis,1
Naltrexone,Gastroparesis,1
Methylnaltrexone,Gastroparesis,1
Bevacizumab,Colorectal Carcinoma,1
Edetic Acid,Acetaminophen overdose,1
Acetylcysteine,Acetaminophen overdose,1
Lapatinib,Neoplasm Metastasis,1
Vorinostat,Neoplasm Metastasis,1
Goserelin,HER2/Neu Negative,1
Exemestane,HER2/Neu Negative,1
Goserelin,Carcinoma of Male Breast,1
Exemestane,Carcinoma of Male Breast,1
Dextroamphetamine,Depressive disorder,1
Carboplatin,Cholangiocarcinoma,1
Carboplatin,Hepatobiliary neoplasm,1
Amitriptyline,Transformed migraine,1
Cyclobenzaprine,Transformed migraine,1
Aminolevulinic acid,adult anaplastic astrocytoma,1
Aminolevulinic acid,adult anaplastic oligodendroglioma,1
Aminolevulinic acid,adult giant cell glioblastoma,1
Aminolevulinic acid,adult glioblastoma,1
Aminolevulinic acid,adult gliosarcoma,1
Aminolevulinic acid,Adult Mixed Glioma,1
Aminolevulinic acid,recurrent adult brain tumor,1
Vitamin C,Adenocarcinoma,1
Vitamin C,Carcinoma,1
Vitamin C,Multiple Myeloma,1
Vitamin C,Desmoplastic Small Round Cell Tumor,1
Atorvastatin,Acute Coronary Syndrome,1
Tolbutamide,Advanced cancer,1
Lidocaine,Pain,1
Lidocaine,Chronic pain,1
Peginterferon alfa-2a,Hepatitis C,1
Ribavirin,Hepatitis C,1
Docetaxel,Urologic Neoplasms,1
Anidulafungin,Aspergillosis,1
Voriconazole,Aspergillosis,1
Anidulafungin,Invasive Pulmonary Aspergillosis,1
Anidulafungin,Neuroaspergillosis,1
Voriconazole,Neuroaspergillosis,1
Cisplatin,Small cell carcinoma of lung,1
Pemetrexed,Small cell carcinoma of lung,1
Rasagiline,Progressive supranuclear palsy,1
Nicardipine,Cerebral Hemorrhage,1
Celecoxib,Malignant neoplasm of ovary,1
Methotrexate,Malignant neoplasm of ovary,1
Methotrexate,"Neoplasm, Residual",1
Clofarabine,"Neoplasm, Residual",1
Cytarabine,"Neoplasm, Residual",1
Cisplatin,Squamous cell carcinoma,1
Cisplatin,Malignant neoplasm of lung,1
Etoposide,Malignant neoplasm of lung,1
Panobinostat,Malignant neoplasm of lung,1
Aldesleukin,Metastatic melanoma,1
Aldesleukin,Renal cancer metastatic,1
Pioglitazone,Endometriosis,1
Pegaspargase,"Leukemia, Lymphocytic, Acute, L1",1
Vincristine,"Leukemia, Lymphocytic, Acute, L1",1
Methotrexate,"Leukemia, Lymphocytic, Acute, L1",1
Prednisone,"Leukemia, Lymphocytic, Acute, L1",1
Alefacept,"transplant; failure, kidney",1
Sirolimus,Mucosal Melanoma,1
Everolimus,Mucosal Melanoma,1
Sirolimus,Melanoma recurrent,1
Everolimus,Melanoma recurrent,1
Zoledronic acid,Multiple Sclerosis,1
Oxaliplatin,Colorectal Carcinoma,1
Oxaliplatin,Malignant tumor of colon,1
Clomifene,Hypogonadotropic hypogonadism,1
Methyltestosterone,Hypogonadotropic hypogonadism,1
Pramlintide,Diabetes Mellitus,1
Bortezomib,leukemia,1
Teriparatide,Post-surgical hypoparathyroidism,1
Valproic Acid,"unspecified childhood solid tumor, protocol specific",1
Sirolimus,"unspecified childhood solid tumor, protocol specific",1
Everolimus,"unspecified childhood solid tumor, protocol specific",1
Valproic Acid,Neuroblastoma,1
Sirolimus,Neuroblastoma,1
Everolimus,Neuroblastoma,1
Miltefosine,Chronic urticaria,1
Gemcitabine,Biliary Tract Cancer,1
Arsenic trioxide,Endometrial Carcinoma,1
Carboplatin,Non-Small Cell Lung Carcinoma,1
Latanoprost,"Glaucoma, Primary Open Angle",1
Mesalazine,Proctitis,1
Sirolimus,Brain Stem Neoplasms,1
Everolimus,Brain Stem Neoplasms,1
Cyclophosphamide,secondary acute myeloid leukemia,1
Busulfan,secondary acute myeloid leukemia,1
Bevacizumab,adult anaplastic astrocytoma,1
Bevacizumab,adult anaplastic oligodendroglioma,1
Bevacizumab,adult giant cell glioblastoma,1
Bevacizumab,adult glioblastoma,1
Bevacizumab,adult gliosarcoma,1
Bevacizumab,recurrent adult brain tumor,1
Sunitinib,Neuroendocrine Tumors,1
Sunitinib,advanced disease,1
Cisplatin,Malignant neoplasm of lung,1
Etoposide,Malignant neoplasm of lung,1
Aldesleukin,Malignant tumor of colon,1
Vidarabine,Malignant tumor of colon,1
Cyclophosphamide,Malignant tumor of colon,1
Fludarabine,Malignant tumor of colon,1
Aldesleukin,Malignant neoplasm of stomach,1
Vidarabine,Malignant neoplasm of stomach,1
Cyclophosphamide,Malignant neoplasm of stomach,1
Fludarabine,Malignant neoplasm of stomach,1
Aldesleukin,Malignant neoplasm of lung,1
Vidarabine,Malignant neoplasm of lung,1
Cyclophosphamide,Malignant neoplasm of lung,1
Fludarabine,Malignant neoplasm of lung,1
Aldesleukin,"unspecified adult solid tumor, protocol specific",1
Vidarabine,"unspecified adult solid tumor, protocol specific",1
Cyclophosphamide,"unspecified adult solid tumor, protocol specific",1
Fludarabine,"unspecified adult solid tumor, protocol specific",1
Duloxetine,Traumatic Brain Injury,1
Duloxetine,Depressive disorder,1
Doxorubicin,Hormone-Resistant Prostate Cancer,1
Doxorubicin,Prostate cancer recurrent,1
Cisplatin,Secondary malignant neoplasm of lung,1
Etoposide,Secondary malignant neoplasm of lung,1
Doxorubicin,Secondary malignant neoplasm of lung,1
Ifosfamide,Secondary malignant neoplasm of lung,1
Amlodipine,Cardiovascular event,1
Hydrochlorothiazide,Cardiovascular event,1
Aprepitant,Nausea,1
Fosaprepitant,Nausea,1
Aprepitant,Vomiting,1
Fosaprepitant,Vomiting,1
Erlotinib,Ependymoma,1
Sitagliptin,Cystic Fibrosis,1
Etomidate,Hypertensive disease,1
Propofol,Hypertensive disease,1
Memantine,Glioblastoma,1
Etoposide,adult acute basophilic leukemia,1
Azacitidine,adult acute basophilic leukemia,1
Mitoxantrone,adult acute basophilic leukemia,1
Etoposide,adult acute eosinophilic leukemia,1
Azacitidine,adult acute eosinophilic leukemia,1
Mitoxantrone,adult acute eosinophilic leukemia,1
Etoposide,adult acute myeloid leukemia in remission,1
Azacitidine,adult acute myeloid leukemia in remission,1
Mitoxantrone,adult acute myeloid leukemia in remission,1
Etoposide,Adult Acute Myeloid Leukemia with inv(16)(p13.1q22); CBFB-MYH11,1
Azacitidine,Adult Acute Myeloid Leukemia with inv(16)(p13.1q22); CBFB-MYH11,1
Mitoxantrone,Adult Acute Myeloid Leukemia with inv(16)(p13.1q22); CBFB-MYH11,1
Etoposide,Adult Acute Myeloid Leukemia with t(8;21)(q22;q22); RUNX1-RUNX1T1,1
Azacitidine,Adult Acute Myeloid Leukemia with t(8;21)(q22;q22); RUNX1-RUNX1T1,1
Mitoxantrone,Adult Acute Myeloid Leukemia with t(8;21)(q22;q22); RUNX1-RUNX1T1,1
Etoposide,untreated adult acute myeloid leukemia,1
Azacitidine,untreated adult acute myeloid leukemia,1
Mitoxantrone,untreated adult acute myeloid leukemia,1
Etoposide,Adult Erythroleukemia,1
Azacitidine,Adult Erythroleukemia,1
Mitoxantrone,Adult Erythroleukemia,1
Etoposide,Adult Pure Erythroid Leukemia,1
Azacitidine,Adult Pure Erythroid Leukemia,1
Mitoxantrone,Adult Pure Erythroid Leukemia,1
Etoposide,Alkylating Agent-Related Acute Myeloid Leukemia,1
Azacitidine,Alkylating Agent-Related Acute Myeloid Leukemia,1
Mitoxantrone,Alkylating Agent-Related Acute Myeloid Leukemia,1
Etoposide,recurrent adult acute myeloid leukemia,1
Azacitidine,recurrent adult acute myeloid leukemia,1
Mitoxantrone,recurrent adult acute myeloid leukemia,1
Etoposide,secondary acute myeloid leukemia,1
Azacitidine,secondary acute myeloid leukemia,1
Mitoxantrone,secondary acute myeloid leukemia,1
Amphotericin B,Lung transplant recipient,1
Ramipril,"unspecified adult solid tumor, protocol specific",1
Benazepril,"unspecified adult solid tumor, protocol specific",1
Losartan,"unspecified adult solid tumor, protocol specific",1
Lisinopril,"unspecified adult solid tumor, protocol specific",1
Sirolimus,Multiple Myeloma,1
Everolimus,Multiple Myeloma,1
Cyclophosphamide,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",1
Denileukin diftitox,Multiple Myeloma,1
Cyclophosphamide,Malignant neoplasm of skin,1
Fludarabine,Malignant neoplasm of skin,1
Cyclophosphamide,Metastatic melanoma,1
Fludarabine,Metastatic melanoma,1
Infliximab,Stevens-Johnson Syndrome,1
Norepinephrine,Septic Shock,1
Terlipressin,Septic Shock,1
Norepinephrine,Radiodermatitis,1
Irinotecan,Secondary malignant neoplasm of liver,1
Irinotecan,Mucinous adenocarcinoma of colon,1
Irinotecan,mucinous adenocarcinoma of rectum,1
Irinotecan,Colon cancer recurrent,1
Irinotecan,Recurrent Rectal Cancer,1
Irinotecan,signet ring adenocarcinoma of the colon,1
Irinotecan,signet ring adenocarcinoma of the rectum,1
Lapatinib,melanoma,1
Aldesleukin,Stage IV Skin Melanoma,1
Cyclophosphamide,Stage IV Skin Melanoma,1
Fludarabine,Stage IV Skin Melanoma,1
Lenalidomide,Chronic lymphocytic leukaemia stage 3,1
Lenalidomide,Chronic lymphocytic leukaemia stage 4,1
Cholecalciferol,Hyperlipidemia,1
Sirolimus,Liver neoplasms,1
Doxorubicin,Liver neoplasms,1
Everolimus,Liver neoplasms,1
Varenicline,Drug Dependence,1
Niacin,Primary hypercholesterolemia,1
Simvastatin,Primary hypercholesterolemia,1
Nicotinamide,Primary hypercholesterolemia,1
Niacin,Dyslipidemias,1
Simvastatin,Dyslipidemias,1
Nicotinamide,Dyslipidemias,1
Bevacizumab,Colorectal cancer metastatic,1
Oxaliplatin,Colorectal cancer metastatic,1
Fluorouracil,Colorectal cancer metastatic,1
Irinotecan,Colorectal cancer metastatic,1
Capecitabine,Colorectal cancer metastatic,1
Ropivacaine,Other reconstructive surgery,1
Clonidine,Other reconstructive surgery,1
Tacrolimus,function of renal transplant,1
Thalidomide,Rheumatoid Arthritis,1
Apremilast,Rheumatoid Arthritis,1
Bupivacaine,Fracture of lower leg,1
Levobupivacaine,Fracture of lower leg,1
Gemcitabine,advanced adult primary liver cancer,1
Cisplatin,advanced adult primary liver cancer,1
Gemcitabine,localized unresectable adult primary liver cancer,1
Cisplatin,localized unresectable adult primary liver cancer,1
Gemcitabine,Transitional cell cancer of renal pelvis and ureter metastatic,1
Cisplatin,Transitional cell cancer of renal pelvis and ureter metastatic,1
Gemcitabine,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,1
Cisplatin,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,1
Gemcitabine,Bladder cancer stage III,1
Cisplatin,Bladder cancer stage III,1
Gemcitabine,Pancreatic carcinoma stage III,1
Cisplatin,Pancreatic carcinoma stage III,1
Gemcitabine,Non-small cell lung cancer stage IIIA,1
Cisplatin,Non-small cell lung cancer stage IIIA,1
Gemcitabine,Non-small cell lung cancer metastatic,1
Cisplatin,Non-small cell lung cancer metastatic,1
Gemcitabine,Stage IV Pancreatic Cancer,1
Cisplatin,Stage IV Pancreatic Cancer,1
Gemcitabine,unresectable extrahepatic bile duct cancer,1
Cisplatin,unresectable extrahepatic bile duct cancer,1
Gemcitabine,unresectable gallbladder cancer,1
Cisplatin,unresectable gallbladder cancer,1
Gemcitabine,ovarian neoplasm,1
Carboplatin,ovarian neoplasm,1
Doxorubicin,ovarian neoplasm,1
Paclitaxel,ovarian neoplasm,1
Gemcitabine,Fallopian Tube Neoplasms,1
Carboplatin,Fallopian Tube Neoplasms,1
Doxorubicin,Fallopian Tube Neoplasms,1
Paclitaxel,Fallopian Tube Neoplasms,1
Tacrolimus,Lupus Nephritis,1
Temozolomide,Melanoma recurrent,1
Carboplatin,ovarian neoplasm,1
Doxorubicin,ovarian neoplasm,1
Nintedanib,ovarian neoplasm,1
Bortezomib,Relapse multiple myeloma,1
Dexamethasone,Relapse multiple myeloma,1
Milnacipran,Primary fibromyalgia syndrome,1
Cholecalciferol,"Hyperparathyroidism, Primary",1
Cholecalciferol,Hypercalcemia,1
Cholecalciferol,Osteopenia,1
Cyclophosphamide,Ewings sarcoma,1
Vincristine,Ewings sarcoma,1
Irinotecan,Ewings sarcoma,1
Temozolomide,Ewings sarcoma,1
Doxorubicin,Ewings sarcoma,1
Cisplatin,Adenocarcinoma,1
Cisplatin,Carcinoma,1
